GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-3),PlayerType(PlayerType-2),Winner(PlayerIdx)
-1436161366,SushiGo,3,GAME_OVER,97,0,4,308,rheaT2,35.0,29.0,29.0,41.0,mcts,rhea,BasicMCTS,2,rheaT2,2,3,3,4,4,1,mcts,1,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,2
-1151041315,SushiGo,3,GAME_OVER,97,0,4,309,rheaT2,33.0,23.0,31.0,32.0,mcts,rhea,BasicMCTS,1,rheaT2,1,4,4,3,3,2,mcts,2,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,1
697067980,SushiGo,3,GAME_OVER,98,0,4,310,rheaT2,29.0,34.0,24.0,37.0,mcts,rhea,BasicMCTS,3,rheaT2,3,2,2,4,4,1,mcts,1,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,2
1168140970,SushiGo,3,GAME_OVER,99,0,4,311,rheaT2,38.0,28.0,28.0,37.0,mcts,rhea,BasicMCTS,1,rheaT2,1,3,3,3,3,2,mcts,2,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,1
-1491060889,SushiGo,3,GAME_OVER,98,0,4,312,rheaT2,27.0,30.0,44.0,41.0,mcts,rhea,BasicMCTS,4,rheaT2,4,3,3,1,1,2,mcts,2,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,3
-1819802610,SushiGo,3,GAME_OVER,98,0,4,313,rheaT2,41.0,32.0,28.0,28.0,mcts,rhea,BasicMCTS,1,rheaT2,1,2,2,3,3,4,mcts,4,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,1
-2121274456,SushiGo,3,GAME_OVER,96,0,4,314,rheaT2,34.0,42.0,32.0,34.0,mcts,rhea,BasicMCTS,2,rheaT2,2,1,1,4,4,3,mcts,3,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,0
259280696,SushiGo,3,GAME_OVER,98,0,4,315,rheaT2,36.0,28.0,32.0,30.0,mcts,rhea,BasicMCTS,1,rheaT2,1,4,4,2,2,3,mcts,3,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,1
1706137030,SushiGo,3,GAME_OVER,98,0,4,316,rheaT2,39.0,38.0,37.0,37.0,mcts,rhea,BasicMCTS,1,rheaT2,1,2,2,4,4,3,mcts,3,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,1
545138396,SushiGo,3,GAME_OVER,98,0,4,317,rheaT2,44.0,25.0,26.0,35.0,mcts,rhea,BasicMCTS,1,rheaT2,1,4,4,3,3,2,mcts,2,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,1
1376458976,SushiGo,3,GAME_OVER,99,0,4,318,rheaT2,32.0,27.0,38.0,29.0,mcts,rhea,BasicMCTS,2,rheaT2,2,4,4,1,1,3,mcts,3,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,3
1195311045,SushiGo,3,GAME_OVER,97,0,4,319,rheaT2,35.0,31.0,24.0,36.0,mcts,rhea,BasicMCTS,2,rheaT2,2,3,3,4,4,1,mcts,1,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,2
813477029,SushiGo,3,GAME_OVER,100,0,4,320,rheaT2,37.0,35.0,35.0,39.0,mcts,rhea,BasicMCTS,2,rheaT2,2,3,3,4,4,1,mcts,1,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,2
-1466178614,SushiGo,3,GAME_OVER,98,0,4,321,rheaT2,30.0,36.0,40.0,47.0,mcts,rhea,BasicMCTS,4,rheaT2,4,3,3,2,2,1,mcts,1,rhea,BasicMCTS,mcts,rheaT2,BasicMCTS,rhea,2
346665430,SushiGo,3,GAME_OVER,98,0,4,322,rheaT2,34.0,35.0,41.0,20.0,rhea,BasicMCTS,mcts,3,rheaT2,3,2,2,1,1,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
879079583,SushiGo,3,GAME_OVER,96,0,4,323,rheaT2,45.0,32.0,33.0,42.0,rhea,BasicMCTS,mcts,1,rheaT2,1,4,4,3,3,2,rhea,2,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,1
-619666105,SushiGo,3,GAME_OVER,98,0,4,324,rheaT2,40.0,37.0,48.0,19.0,rhea,BasicMCTS,mcts,2,rheaT2,2,3,3,1,1,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
503938916,SushiGo,3,GAME_OVER,100,0,4,325,rheaT2,31.0,25.0,46.0,35.0,rhea,BasicMCTS,mcts,3,rheaT2,3,4,4,1,1,2,rhea,2,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
-428737539,SushiGo,3,GAME_OVER,99,0,4,326,rheaT2,34.0,27.0,37.0,22.0,rhea,BasicMCTS,mcts,2,rheaT2,2,3,3,1,1,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
-1745970416,SushiGo,3,GAME_OVER,96,0,4,327,rheaT2,37.0,30.0,43.0,25.0,rhea,BasicMCTS,mcts,2,rheaT2,2,3,3,1,1,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
-1436161366,SushiGo,3,GAME_OVER,97,0,4,328,rheaT2,41.0,31.0,39.0,24.0,rhea,BasicMCTS,mcts,1,rheaT2,1,3,3,2,2,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,1
-1151041315,SushiGo,3,GAME_OVER,98,0,4,329,rheaT2,24.0,21.0,42.0,30.0,rhea,BasicMCTS,mcts,3,rheaT2,3,4,4,1,1,2,rhea,2,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
697067980,SushiGo,3,GAME_OVER,98,0,4,330,rheaT2,39.0,31.0,42.0,34.0,rhea,BasicMCTS,mcts,2,rheaT2,2,4,4,1,1,3,rhea,3,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
1168140970,SushiGo,3,GAME_OVER,99,0,4,331,rheaT2,52.0,35.0,32.0,45.0,rhea,BasicMCTS,mcts,1,rheaT2,1,3,3,4,4,2,rhea,2,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,1
-1491060889,SushiGo,3,GAME_OVER,96,0,4,332,rheaT2,46.0,25.0,48.0,25.0,rhea,BasicMCTS,mcts,2,rheaT2,2,3,3,1,1,3,rhea,3,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
-1819802610,SushiGo,3,GAME_OVER,98,0,4,333,rheaT2,40.0,32.0,44.0,21.0,rhea,BasicMCTS,mcts,2,rheaT2,2,3,3,1,1,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
-2121274456,SushiGo,3,GAME_OVER,98,0,4,334,rheaT2,41.0,24.0,48.0,39.0,rhea,BasicMCTS,mcts,2,rheaT2,2,4,4,1,1,3,rhea,3,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
259280696,SushiGo,3,GAME_OVER,99,0,4,335,rheaT2,34.0,33.0,35.0,27.0,rhea,BasicMCTS,mcts,2,rheaT2,2,3,3,1,1,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
1706137030,SushiGo,3,GAME_OVER,99,0,4,336,rheaT2,39.0,28.0,43.0,21.0,rhea,BasicMCTS,mcts,2,rheaT2,2,3,3,1,1,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
545138396,SushiGo,3,GAME_OVER,98,0,4,337,rheaT2,28.0,34.0,28.0,34.0,rhea,BasicMCTS,mcts,3,rheaT2,3,1,1,3,3,2,rhea,2,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,0
1376458976,SushiGo,3,GAME_OVER,96,0,4,338,rheaT2,27.0,39.0,41.0,25.0,rhea,BasicMCTS,mcts,3,rheaT2,3,2,2,1,1,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
1195311045,SushiGo,3,GAME_OVER,98,0,4,339,rheaT2,22.0,33.0,31.0,26.0,rhea,BasicMCTS,mcts,4,rheaT2,4,1,1,2,2,3,rhea,3,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,0
813477029,SushiGo,3,GAME_OVER,98,0,4,340,rheaT2,31.0,31.0,47.0,24.0,rhea,BasicMCTS,mcts,3,rheaT2,3,2,2,1,1,4,rhea,4,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,3
-1466178614,SushiGo,3,GAME_OVER,99,0,4,341,rheaT2,40.0,28.0,34.0,28.0,rhea,BasicMCTS,mcts,1,rheaT2,1,4,4,2,2,3,rhea,3,BasicMCTS,mcts,rhea,rheaT2,mcts,BasicMCTS,1
346665430,SushiGo,3,GAME_OVER,101,0,4,342,rheaT2,31.0,25.0,25.0,54.0,rhea,mcts,BasicMCTS,2,rheaT2,2,3,3,4,4,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
879079583,SushiGo,3,GAME_OVER,96,0,4,343,rheaT2,39.0,27.0,38.0,41.0,rhea,mcts,BasicMCTS,2,rheaT2,2,4,4,3,3,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
-619666105,SushiGo,3,GAME_OVER,103,0,4,344,rheaT2,43.0,27.0,22.0,42.0,rhea,mcts,BasicMCTS,1,rheaT2,1,3,3,4,4,2,rhea,2,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,1
503938916,SushiGo,3,GAME_OVER,97,0,4,345,rheaT2,27.0,28.0,26.0,40.0,rhea,mcts,BasicMCTS,3,rheaT2,3,2,2,4,4,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
-428737539,SushiGo,3,GAME_OVER,98,0,4,346,rheaT2,35.0,34.0,34.0,38.0,rhea,mcts,BasicMCTS,2,rheaT2,2,4,4,3,3,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
-1745970416,SushiGo,3,GAME_OVER,96,0,4,347,rheaT2,38.0,30.0,35.0,44.0,rhea,mcts,BasicMCTS,2,rheaT2,2,4,4,3,3,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
-1436161366,SushiGo,3,GAME_OVER,97,0,4,348,rheaT2,25.0,36.0,24.0,30.0,rhea,mcts,BasicMCTS,3,rheaT2,3,1,1,4,4,2,rhea,2,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,0
-1151041315,SushiGo,3,GAME_OVER,100,0,4,349,rheaT2,35.0,38.0,23.0,29.0,rhea,mcts,BasicMCTS,2,rheaT2,2,1,1,4,4,3,rhea,3,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,0
697067980,SushiGo,3,GAME_OVER,98,0,4,350,rheaT2,40.0,39.0,23.0,40.0,rhea,mcts,BasicMCTS,2,rheaT2,2,3,3,4,4,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
1168140970,SushiGo,3,GAME_OVER,99,0,4,351,rheaT2,30.0,25.0,32.0,40.0,rhea,mcts,BasicMCTS,3,rheaT2,3,4,4,2,2,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
-1491060889,SushiGo,3,GAME_OVER,99,0,4,352,rheaT2,36.0,37.0,26.0,28.0,rhea,mcts,BasicMCTS,2,rheaT2,2,1,1,4,4,3,rhea,3,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,0
-1819802610,SushiGo,3,GAME_OVER,96,0,4,353,rheaT2,33.0,32.0,32.0,46.0,rhea,mcts,BasicMCTS,2,rheaT2,2,4,4,3,3,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
-2121274456,SushiGo,3,GAME_OVER,98,0,4,354,rheaT2,29.0,27.0,20.0,42.0,rhea,mcts,BasicMCTS,2,rheaT2,2,3,3,4,4,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
259280696,SushiGo,3,GAME_OVER,98,0,4,355,rheaT2,28.0,33.0,29.0,40.0,rhea,mcts,BasicMCTS,4,rheaT2,4,2,2,3,3,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
1706137030,SushiGo,3,GAME_OVER,98,0,4,356,rheaT2,39.0,41.0,39.0,34.0,rhea,mcts,BasicMCTS,3,rheaT2,3,1,1,2,2,4,rhea,4,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,0
545138396,SushiGo,3,GAME_OVER,98,0,4,357,rheaT2,34.0,28.0,31.0,40.0,rhea,mcts,BasicMCTS,2,rheaT2,2,4,4,3,3,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
1376458976,SushiGo,3,GAME_OVER,97,0,4,358,rheaT2,27.0,32.0,35.0,37.0,rhea,mcts,BasicMCTS,4,rheaT2,4,3,3,2,2,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
1195311045,SushiGo,3,GAME_OVER,97,0,4,359,rheaT2,30.0,33.0,27.0,31.0,rhea,mcts,BasicMCTS,3,rheaT2,3,1,1,4,4,2,rhea,2,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,0
813477029,SushiGo,3,GAME_OVER,99,0,4,360,rheaT2,31.0,41.0,21.0,38.0,rhea,mcts,BasicMCTS,3,rheaT2,3,1,1,4,4,2,rhea,2,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,0
-1466178614,SushiGo,3,GAME_OVER,97,0,4,361,rheaT2,49.0,16.0,25.0,53.0,rhea,mcts,BasicMCTS,2,rheaT2,2,4,4,3,3,1,rhea,1,mcts,BasicMCTS,rhea,rheaT2,BasicMCTS,mcts,2
346665430,SushiGo,3,GAME_OVER,98,0,4,362,rhea,29.0,38.0,30.0,40.0,BasicMCTS,mcts,rheaT2,4,rhea,4,2,2,3,3,1,BasicMCTS,1,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,2
879079583,SushiGo,3,GAME_OVER,97,0,4,363,rhea,21.0,41.0,38.0,35.0,BasicMCTS,mcts,rheaT2,4,rhea,4,1,1,2,2,3,BasicMCTS,3,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,0
-619666105,SushiGo,3,GAME_OVER,97,0,4,364,rhea,28.0,34.0,33.0,41.0,BasicMCTS,mcts,rheaT2,4,rhea,4,2,2,3,3,1,BasicMCTS,1,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,2
503938916,SushiGo,3,GAME_OVER,98,0,4,365,rhea,31.0,26.0,35.0,47.0,BasicMCTS,mcts,rheaT2,3,rhea,3,4,4,2,2,1,BasicMCTS,1,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,2
-428737539,SushiGo,3,GAME_OVER,99,0,4,366,rhea,27.0,54.0,35.0,44.0,BasicMCTS,mcts,rheaT2,4,rhea,4,1,1,3,3,2,BasicMCTS,2,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,0
-1745970416,SushiGo,3,GAME_OVER,98,0,4,367,rhea,33.0,44.0,24.0,34.0,BasicMCTS,mcts,rheaT2,3,rhea,3,1,1,4,4,2,BasicMCTS,2,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,0
-1436161366,SushiGo,3,GAME_OVER,100,0,4,368,rhea,18.0,42.0,33.0,33.0,BasicMCTS,mcts,rheaT2,4,rhea,4,1,1,2,2,2,BasicMCTS,2,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,0
-1151041315,SushiGo,3,GAME_OVER,97,0,4,369,rhea,21.0,40.0,29.0,40.0,BasicMCTS,mcts,rheaT2,4,rhea,4,1,1,3,3,2,BasicMCTS,2,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,0
697067980,SushiGo,3,GAME_OVER,99,0,4,370,rhea,28.0,45.0,44.0,38.0,BasicMCTS,mcts,rheaT2,4,rhea,4,1,1,2,2,3,BasicMCTS,3,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,0
1168140970,SushiGo,3,GAME_OVER,98,0,4,371,rhea,15.0,35.0,52.0,38.0,BasicMCTS,mcts,rheaT2,4,rhea,4,3,3,1,1,2,BasicMCTS,2,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,3
-1491060889,SushiGo,3,GAME_OVER,96,0,4,372,rhea,25.0,41.0,25.0,30.0,BasicMCTS,mcts,rheaT2,3,rhea,3,1,1,4,4,2,BasicMCTS,2,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,0
-1819802610,SushiGo,3,GAME_OVER,99,0,4,373,rhea,17.0,40.0,46.0,35.0,BasicMCTS,mcts,rheaT2,4,rhea,4,2,2,1,1,3,BasicMCTS,3,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,3
-2121274456,SushiGo,3,GAME_OVER,98,0,4,374,rhea,29.0,33.0,29.0,34.0,BasicMCTS,mcts,rheaT2,3,rhea,3,2,2,4,4,1,BasicMCTS,1,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,2
259280696,SushiGo,3,GAME_OVER,97,0,4,375,rhea,28.0,31.0,38.0,42.0,BasicMCTS,mcts,rheaT2,4,rhea,4,3,3,2,2,1,BasicMCTS,1,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,2
1706137030,SushiGo,3,GAME_OVER,98,0,4,376,rhea,28.0,33.0,32.0,40.0,BasicMCTS,mcts,rheaT2,4,rhea,4,2,2,3,3,1,BasicMCTS,1,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,2
545138396,SushiGo,3,GAME_OVER,98,0,4,377,rhea,20.0,44.0,29.0,39.0,BasicMCTS,mcts,rheaT2,4,rhea,4,1,1,3,3,2,BasicMCTS,2,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,0
1376458976,SushiGo,3,GAME_OVER,99,0,4,378,rhea,35.0,28.0,25.0,35.0,BasicMCTS,mcts,rheaT2,1,rhea,1,3,3,4,4,2,BasicMCTS,2,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,1
1195311045,SushiGo,3,GAME_OVER,98,0,4,379,rhea,21.0,23.0,31.0,33.0,BasicMCTS,mcts,rheaT2,4,rhea,4,3,3,2,2,1,BasicMCTS,1,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,2
813477029,SushiGo,3,GAME_OVER,100,0,4,380,rhea,25.0,36.0,30.0,34.0,BasicMCTS,mcts,rheaT2,4,rhea,4,1,1,3,3,2,BasicMCTS,2,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,0
-1466178614,SushiGo,3,GAME_OVER,97,0,4,381,rhea,24.0,31.0,38.0,53.0,BasicMCTS,mcts,rheaT2,4,rhea,4,3,3,2,2,1,BasicMCTS,1,mcts,rheaT2,BasicMCTS,rhea,rheaT2,mcts,2
346665430,SushiGo,3,GAME_OVER,100,0,4,382,rhea,21.0,32.0,46.0,34.0,BasicMCTS,rheaT2,mcts,4,rhea,4,3,3,1,1,2,BasicMCTS,2,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
879079583,SushiGo,3,GAME_OVER,99,0,4,383,rhea,32.0,31.0,27.0,34.0,BasicMCTS,rheaT2,mcts,2,rhea,2,3,3,4,4,1,BasicMCTS,1,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,2
-619666105,SushiGo,3,GAME_OVER,99,0,4,384,rhea,24.0,44.0,23.0,25.0,BasicMCTS,rheaT2,mcts,3,rhea,3,1,1,4,4,2,BasicMCTS,2,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,0
503938916,SushiGo,3,GAME_OVER,97,0,4,385,rhea,32.0,39.0,45.0,37.0,BasicMCTS,rheaT2,mcts,4,rhea,4,2,2,1,1,3,BasicMCTS,3,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
-428737539,SushiGo,3,GAME_OVER,98,0,4,386,rhea,35.0,37.0,40.0,29.0,BasicMCTS,rheaT2,mcts,3,rhea,3,2,2,1,1,4,BasicMCTS,4,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
-1745970416,SushiGo,3,GAME_OVER,98,0,4,387,rhea,28.0,55.0,41.0,26.0,BasicMCTS,rheaT2,mcts,3,rhea,3,1,1,2,2,4,BasicMCTS,4,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,0
-1436161366,SushiGo,3,GAME_OVER,98,0,4,388,rhea,23.0,34.0,35.0,23.0,BasicMCTS,rheaT2,mcts,3,rhea,3,2,2,1,1,3,BasicMCTS,3,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
-1151041315,SushiGo,3,GAME_OVER,98,0,4,389,rhea,30.0,28.0,40.0,30.0,BasicMCTS,rheaT2,mcts,3,rhea,3,4,4,1,1,2,BasicMCTS,2,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
697067980,SushiGo,3,GAME_OVER,99,0,4,390,rhea,33.0,30.0,34.0,27.0,BasicMCTS,rheaT2,mcts,2,rhea,2,3,3,1,1,4,BasicMCTS,4,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
1168140970,SushiGo,3,GAME_OVER,100,0,4,391,rhea,37.0,36.0,31.0,32.0,BasicMCTS,rheaT2,mcts,1,rhea,1,2,2,4,4,3,BasicMCTS,3,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,1
-1491060889,SushiGo,3,GAME_OVER,98,0,4,392,rhea,31.0,31.0,42.0,26.0,BasicMCTS,rheaT2,mcts,2,rhea,2,3,3,1,1,4,BasicMCTS,4,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
-1819802610,SushiGo,3,GAME_OVER,98,0,4,393,rhea,22.0,40.0,35.0,34.0,BasicMCTS,rheaT2,mcts,4,rhea,4,1,1,2,2,3,BasicMCTS,3,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,0
-2121274456,SushiGo,3,GAME_OVER,98,0,4,394,rhea,32.0,40.0,42.0,17.0,BasicMCTS,rheaT2,mcts,3,rhea,3,2,2,1,1,4,BasicMCTS,4,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
259280696,SushiGo,3,GAME_OVER,97,0,4,395,rhea,23.0,40.0,33.0,31.0,BasicMCTS,rheaT2,mcts,4,rhea,4,1,1,2,2,3,BasicMCTS,3,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,0
1706137030,SushiGo,3,GAME_OVER,97,0,4,396,rhea,32.0,32.0,25.0,24.0,BasicMCTS,rheaT2,mcts,2,rhea,2,1,1,3,3,4,BasicMCTS,4,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,0
545138396,SushiGo,3,GAME_OVER,98,0,4,397,rhea,35.0,27.0,40.0,25.0,BasicMCTS,rheaT2,mcts,2,rhea,2,3,3,1,1,4,BasicMCTS,4,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
1376458976,SushiGo,3,GAME_OVER,97,0,4,398,rhea,22.0,47.0,37.0,36.0,BasicMCTS,rheaT2,mcts,4,rhea,4,1,1,2,2,3,BasicMCTS,3,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,0
1195311045,SushiGo,3,GAME_OVER,98,0,4,399,rhea,26.0,42.0,40.0,30.0,BasicMCTS,rheaT2,mcts,4,rhea,4,1,1,2,2,3,BasicMCTS,3,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,0
813477029,SushiGo,3,GAME_OVER,100,0,4,400,rhea,19.0,35.0,43.0,27.0,BasicMCTS,rheaT2,mcts,4,rhea,4,2,2,1,1,3,BasicMCTS,3,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,3
-1466178614,SushiGo,3,GAME_OVER,98,0,4,401,rhea,55.0,43.0,39.0,31.0,BasicMCTS,rheaT2,mcts,1,rhea,1,2,2,3,3,4,BasicMCTS,4,rheaT2,mcts,BasicMCTS,rhea,mcts,rheaT2,1
346665430,SushiGo,3,GAME_OVER,97,0,4,402,rhea,39.0,31.0,30.0,34.0,mcts,BasicMCTS,rheaT2,1,rhea,1,3,3,4,4,2,mcts,2,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,1
879079583,SushiGo,3,GAME_OVER,97,0,4,403,rhea,39.0,29.0,24.0,39.0,mcts,BasicMCTS,rheaT2,2,rhea,2,3,3,4,4,1,mcts,1,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,2
-619666105,SushiGo,3,GAME_OVER,99,0,4,404,rhea,44.0,37.0,38.0,32.0,mcts,BasicMCTS,rheaT2,1,rhea,1,3,3,2,2,4,mcts,4,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,1
503938916,SushiGo,3,GAME_OVER,98,0,4,405,rhea,37.0,30.0,17.0,42.0,mcts,BasicMCTS,rheaT2,2,rhea,2,3,3,4,4,1,mcts,1,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,2
-428737539,SushiGo,3,GAME_OVER,99,0,4,406,rhea,35.0,41.0,28.0,39.0,mcts,BasicMCTS,rheaT2,3,rhea,3,1,1,4,4,2,mcts,2,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,0
-1745970416,SushiGo,3,GAME_OVER,97,0,4,407,rhea,38.0,38.0,37.0,33.0,mcts,BasicMCTS,rheaT2,1,rhea,1,1,1,3,3,4,mcts,4,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,-1
-1436161366,SushiGo,3,GAME_OVER,97,0,4,408,rhea,27.0,28.0,37.0,35.0,mcts,BasicMCTS,rheaT2,4,rhea,4,3,3,1,1,2,mcts,2,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,3
-1151041315,SushiGo,3,GAME_OVER,99,0,4,409,rhea,40.0,24.0,40.0,40.0,mcts,BasicMCTS,rheaT2,3,rhea,3,4,4,1,1,1,mcts,1,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,-1
697067980,SushiGo,3,GAME_OVER,98,0,4,410,rhea,40.0,39.0,34.0,27.0,mcts,BasicMCTS,rheaT2,1,rhea,1,2,2,3,3,4,mcts,4,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,1
1168140970,SushiGo,3,GAME_OVER,99,0,4,411,rhea,43.0,25.0,33.0,16.0,mcts,BasicMCTS,rheaT2,1,rhea,1,3,3,2,2,4,mcts,4,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,1
-1491060889,SushiGo,3,GAME_OVER,97,0,4,412,rhea,33.0,30.0,31.0,27.0,mcts,BasicMCTS,rheaT2,1,rhea,1,3,3,2,2,4,mcts,4,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,1
